Epoch,Train Loss,Train mAP,Train mAP@0.5,Val mAP,Val mAP@0.5
1,2.5822767802647184,0.0038530442398041487,0.011776977218687534,0.037170395255088806,0.09665901958942413
2,2.096147308463142,0.017209913581609726,0.03858495131134987,0.1519448459148407,0.3000836670398712
3,1.9367848274253663,0.020934641361236572,0.04208552464842796,0.1731244921684265,0.3453414738178253
4,2.3160519123077394,0.02370462939143181,0.05059714987874031,0.19230209290981293,0.3732107877731323
5,2.201983250322796,0.026370257139205933,0.05494482070207596,0.19579735398292542,0.35433724522590637
6,1.8437116929462978,0.041089847683906555,0.08418772369623184,0.19272923469543457,0.37591561675071716
7,1.840780811082749,0.049649927765131,0.09653586894273758,0.21893078088760376,0.4139877259731293
8,1.5915143983704703,0.05568132549524307,0.10732259601354599,0.21366135776042938,0.36025744676589966
9,1.9491339564323424,0.0483790785074234,0.09240596741437912,0.2102838158607483,0.37891626358032227
10,1.903294126760392,0.05544118955731392,0.09958472847938538,0.24674943089485168,0.4224906265735626
11,1.7348370370410737,0.04016528278589249,0.08098913729190826,0.2595996558666229,0.4134891927242279
12,1.7197098323277065,0.057233795523643494,0.10111546516418457,0.2586915194988251,0.4450768530368805
13,2.0390197810672577,0.06094367802143097,0.10530517995357513,0.2512306571006775,0.4160540997982025
14,1.6274404906091235,0.06254283338785172,0.10802923142910004,0.2702304422855377,0.4381173849105835
15,1.8593715094384693,0.04980979487299919,0.09154495596885681,0.2980181872844696,0.4699198603630066
16,1.6290674243654524,0.05989933758974075,0.10113116353750229,0.2999400794506073,0.4787263870239258
17,1.788573063555218,0.05968562886118889,0.10067670047283173,0.3501514494419098,0.5271472334861755
18,1.8940832265785763,0.05789406970143318,0.09818865358829498,0.29872918128967285,0.4804833233356476
19,1.822838656675248,0.06425154954195023,0.10699968785047531,0.2949351668357849,0.4425382614135742
20,1.8988409005460285,0.05651000514626503,0.09467323869466782,0.3353138566017151,0.5116679072380066
21,1.7409223596254984,0.06476543098688126,0.10701644420623779,0.3386211693286896,0.5290917754173279
22,1.7646453670092992,0.05642852932214737,0.09572436660528183,0.3221910893917084,0.4859221875667572
23,1.742220059462956,0.08108624070882797,0.1313537061214447,0.3537259101867676,0.5312402248382568
24,1.6104085771810441,0.07135849446058273,0.11218287795782089,0.28560671210289,0.4274456799030304
25,1.6198894307726905,0.07071778178215027,0.1140778511762619,0.31642454862594604,0.5072885751724243
26,1.6036720783937546,0.09069566428661346,0.14382225275039673,0.36872878670692444,0.5379255414009094
27,1.4605966286999839,0.07979876548051834,0.12832215428352356,0.3358600437641144,0.501624584197998
28,1.9770592465287162,0.07993806898593903,0.1308421641588211,0.3294767737388611,0.4959704577922821
29,1.817048348131634,0.07913773506879807,0.12469661980867386,0.34885871410369873,0.4829791188240051
30,1.706021990094866,0.07128844410181046,0.11272633075714111,0.3412710726261139,0.508413553237915
31,1.6982338723682222,0.06856992095708847,0.10810986161231995,0.3608541488647461,0.5117390155792236
32,1.934419199966249,0.06768687069416046,0.11110291630029678,0.33764007687568665,0.47573187947273254
33,1.6310593082791283,0.12049077451229095,0.18074001371860504,0.3799927532672882,0.5377001762390137
34,1.53360802815074,0.1131925955414772,0.1709309220314026,0.3659888505935669,0.5175231695175171
35,1.7689070119744255,0.12085746228694916,0.1773235946893692,0.3683408200740814,0.5099373459815979
36,1.4507045711789812,0.11359842121601105,0.16756950318813324,0.39217832684516907,0.5289560556411743
37,2.026093354111626,0.12060880661010742,0.18302521109580994,0.4120528995990753,0.5685702562332153
38,1.4047271118277596,0.1541711837053299,0.2262873351573944,0.4302688539028168,0.5742562413215637
39,1.5776503540220714,0.13238625228405,0.18732744455337524,0.3980322480201721,0.5227403044700623
40,1.329132038922537,0.1309226155281067,0.18635980784893036,0.42179420590400696,0.5761216282844543
41,1.6549769160293397,0.1469716876745224,0.20573270320892334,0.3528091311454773,0.45092350244522095
42,1.6322849705105735,0.13265490531921387,0.18700234591960907,0.40239593386650085,0.5265401601791382
43,1.3681604163987295,0.13909250497817993,0.1922585368156433,0.45459794998168945,0.5891245007514954
44,1.3934788499559676,0.1724892556667328,0.23766236007213593,0.4286617934703827,0.5701185464859009
45,1.2135404975641342,0.16327928006649017,0.22739577293395996,0.41132551431655884,0.5708217620849609
46,1.4392463377543858,0.1427839696407318,0.20905742049217224,0.41767582297325134,0.5550230145454407
47,1.324094599769229,0.1838323026895523,0.2464735209941864,0.4508863091468811,0.5774771571159363
48,1.6187499222301303,0.16225270926952362,0.22050902247428894,0.409807413816452,0.5018272995948792
49,1.8645307245708647,0.173564612865448,0.2367672324180603,0.42101961374282837,0.5318963527679443
50,1.515665816693079,0.15617717802524567,0.22532884776592255,0.44793540239334106,0.5592889785766602
51,1.5938279181718826,0.16699711978435516,0.22765670716762543,0.42928293347358704,0.5451246500015259
52,1.5190390879199618,0.1955065131187439,0.26456281542778015,0.45764559507369995,0.5602890849113464
53,1.656313504207702,0.1677357405424118,0.23309321701526642,0.42455512285232544,0.5676224827766418
54,1.6612458058765955,0.15604694187641144,0.21290156245231628,0.4407033324241638,0.5703434944152832
55,1.2847318178131466,0.19557219743728638,0.2673152983188629,0.45163747668266296,0.5692920684814453
56,1.585909604316666,0.15911927819252014,0.21804888546466827,0.4204271137714386,0.5221189856529236
57,1.2493392058781214,0.17721277475357056,0.23880556225776672,0.44359129667282104,0.5467719435691833
58,1.5065732023545675,0.20159365236759186,0.2711775004863739,0.43932434916496277,0.5416951775550842
59,1.5541923324267068,0.20602159202098846,0.2789735198020935,0.4696139097213745,0.5834022760391235
60,1.4094593140340987,0.20603874325752258,0.27555662393569946,0.4561225175857544,0.5528765916824341
61,1.3749869866030557,0.21600480377674103,0.28852516412734985,0.45820680260658264,0.5540925860404968
62,1.7540703288146429,0.1954706609249115,0.2593826353549957,0.48625296354293823,0.5907884836196899
63,1.2357185495751244,0.17103561758995056,0.24242909252643585,0.48629438877105713,0.5838160514831543
64,1.3915891775063105,0.22826723754405975,0.31267762184143066,0.477083683013916,0.5658130645751953
65,1.3060645058041527,0.21787242591381073,0.3012809455394745,0.4899615943431854,0.583437442779541
66,1.4338428213482812,0.20829036831855774,0.289944052696228,0.49501392245292664,0.5923523306846619
67,1.3758070014771961,0.20508398115634918,0.2879486680030823,0.5082799196243286,0.5987293720245361
68,1.3961116240138098,0.21155565977096558,0.3006330132484436,0.513572633266449,0.6016897559165955
69,1.3865143612736748,0.2270480990409851,0.303952693939209,0.499197781085968,0.583939790725708
70,1.2461724257185345,0.21474412083625793,0.30807414650917053,0.5112776160240173,0.6005799174308777
71,1.4849626844837551,0.24698755145072937,0.33292216062545776,0.5092554092407227,0.590572714805603
72,1.5534729476485933,0.24319028854370117,0.32558968663215637,0.5047375559806824,0.5827158689498901
73,1.2002934438841684,0.2380416840314865,0.33560916781425476,0.49792203307151794,0.5812285542488098
74,1.0582636027109056,0.2285623699426651,0.3098714053630829,0.5019212961196899,0.578801691532135
75,1.4668317923943202,0.23487357795238495,0.3301949203014374,0.514115035533905,0.5993594527244568
76,1.5980437497297924,0.26164641976356506,0.3624143600463867,0.5046581625938416,0.5877371430397034
77,1.3937615498190834,0.25690582394599915,0.35169216990470886,0.506424069404602,0.5918073654174805
78,1.3727368351959046,0.2234145700931549,0.32114264369010925,0.5148960947990417,0.5924013257026672
79,1.539025235459918,0.2717096209526062,0.3708629906177521,0.5135006308555603,0.5962050557136536
80,1.3500099380811055,0.2721313536167145,0.3644409477710724,0.5051923394203186,0.5780051350593567
81,1.616652579818453,0.25859129428863525,0.3459157943725586,0.5130958557128906,0.5815104246139526
82,1.5636784100816363,0.25964394211769104,0.3472763001918793,0.5177367329597473,0.5884172320365906
83,1.3304013246581667,0.2768324315547943,0.38033267855644226,0.5178064703941345,0.5872215032577515
84,1.1774798543680283,0.2751130759716034,0.35988253355026245,0.520298421382904,0.5873414874076843
85,1.1827322361015138,0.29913488030433655,0.3933570086956024,0.5196892023086548,0.5924868583679199
86,1.2738966897839592,0.2722424864768982,0.37654244899749756,0.5247421264648438,0.5905046463012695
87,1.3440582028457098,0.26700252294540405,0.3573043644428253,0.5224318504333496,0.5929772257804871
88,1.3100783555280595,0.27242881059646606,0.3678247332572937,0.5272732377052307,0.5924103260040283
89,1.2626530042716435,0.2875014543533325,0.382345974445343,0.5235418677330017,0.590060293674469
90,1.2563150256872178,0.2791481614112854,0.37421083450317383,0.5222764015197754,0.590125322341919
91,1.231919632355372,0.2935217320919037,0.388506680727005,0.5205207467079163,0.5840039849281311
92,1.293850459655126,0.2737397253513336,0.36748194694519043,0.5275986194610596,0.5950154066085815
93,1.1996019713935397,0.2929478585720062,0.3886350393295288,0.5264785885810852,0.591921865940094
94,1.2081818489801317,0.26252228021621704,0.35855361819267273,0.5248104929924011,0.5917600393295288
95,1.199977637330691,0.28030332922935486,0.3786783814430237,0.5254061818122864,0.5920098423957825
96,1.2205192162877037,0.29770180583000183,0.3929789662361145,0.5277767777442932,0.5917779207229614
97,1.2279037274065472,0.3073682487010956,0.4001721739768982,0.5279660820960999,0.5921542644500732
98,1.367478529896055,0.3073734641075134,0.4031037390232086,0.5271345376968384,0.5920665264129639
99,1.1997851786159335,0.2755643129348755,0.3773612976074219,0.5274160504341125,0.5920988321304321
100,1.417186570451373,0.26917126774787903,0.36418628692626953,0.5275814533233643,0.5920988321304321
