Epoch,Train Loss,Train mAP,Train mAP@0.5,Val mAP,Val mAP@0.5
1,1.1890801528714738,0.1344672441482544,0.2023157775402069,0.4249471426010132,0.5734831094741821
2,1.1047049131033555,0.14462609589099884,0.21219445765018463,0.44385629892349243,0.5793987512588501
3,1.298738734902076,0.1429295539855957,0.2104068547487259,0.41341063380241394,0.5565986633300781
4,1.0950940453781273,0.13457080721855164,0.19850173592567444,0.4330400824546814,0.5879508256912231
5,1.3322332377703685,0.10553061962127686,0.16644711792469025,0.4151793122291565,0.568673312664032
6,1.1732581606451071,0.15228399634361267,0.21370239555835724,0.42137402296066284,0.5960685014724731
7,1.2440324493174284,0.1419321894645691,0.2079252302646637,0.42851993441581726,0.5908042788505554
8,1.088331232655723,0.1307893693447113,0.19815951585769653,0.42831793427467346,0.5863596200942993
9,1.1269518935455467,0.17188973724842072,0.25424638390541077,0.44790348410606384,0.589998185634613
10,1.0841361554163806,0.17622928321361542,0.25187948346138,0.45874258875846863,0.5962476134300232
11,1.3698697225102838,0.15679185092449188,0.22954830527305603,0.45063287019729614,0.5898494124412537
12,1.0628653955909442,0.14230947196483612,0.21114005148410797,0.4694042503833771,0.6047176718711853
13,1.232977105761474,0.1893356889486313,0.266722708940506,0.4595412611961365,0.5871894955635071
14,1.1828513145446777,0.18462148308753967,0.25709253549575806,0.4580211639404297,0.5849488377571106
15,1.353462186062111,0.16684086620807648,0.23510108888149261,0.4445253908634186,0.5850064754486084
16,1.1673506419613677,0.145991712808609,0.21176210045814514,0.46464523673057556,0.5942996740341187
17,1.048294059510501,0.18038219213485718,0.2554154694080353,0.46654415130615234,0.5986577868461609
18,0.9615649895847969,0.18972252309322357,0.26145172119140625,0.4694325923919678,0.5806382298469543
19,1.1423048691929512,0.20003369450569153,0.27441099286079407,0.45811620354652405,0.5673383474349976
20,0.9759860353649787,0.16963833570480347,0.23854832351207733,0.4532880485057831,0.56216961145401
21,1.0931545552217736,0.17645587027072906,0.24568141996860504,0.45388907194137573,0.5714235305786133
22,1.0472386636823978,0.17925602197647095,0.25503239035606384,0.48940691351890564,0.6064892411231995
23,0.9860113493676456,0.1933145672082901,0.2744885981082916,0.4786037504673004,0.5964815020561218
24,1.1166834808745474,0.19673258066177368,0.2811899781227112,0.46122583746910095,0.5612660646438599
25,1.0559872844309177,0.18259631097316742,0.26881375908851624,0.456795334815979,0.562660276889801
26,1.1642453726732507,0.19737981259822845,0.28738823533058167,0.4757823944091797,0.5807661414146423
27,1.1954855238491635,0.21315434575080872,0.2919616401195526,0.48172155022621155,0.5933448672294617
28,1.2389195229647294,0.20098115503787994,0.2939891219139099,0.45469197630882263,0.5547918677330017
29,1.0596978518198121,0.2261907309293747,0.3062817454338074,0.4881942868232727,0.5911667346954346
30,1.0833754145874168,0.20582465827465057,0.2862110435962677,0.4336841404438019,0.5530694127082825
31,1.1566430206568736,0.23934373259544373,0.3301927149295807,0.46835988759994507,0.5740052461624146
32,1.0348952294520612,0.218631774187088,0.31532248854637146,0.4740017056465149,0.5887326002120972
33,0.9725387731813034,0.2657845616340637,0.3530064523220062,0.4580555558204651,0.5539786219596863
34,0.9904594545094472,0.2239450067281723,0.31581082940101624,0.4885222315788269,0.6011580228805542
35,0.9141899431651493,0.21837984025478363,0.3094860017299652,0.5018049478530884,0.6037293672561646
36,0.9804169203875199,0.2496088296175003,0.3518467843532562,0.4823738634586334,0.5970981121063232
37,1.004508933931027,0.2657008171081543,0.3630945086479187,0.50115567445755,0.5955262780189514
38,1.062976562189606,0.27270904183387756,0.3791796863079071,0.4972304403781891,0.5995752215385437
39,0.9052411694571657,0.25934576988220215,0.37175288796424866,0.4973490834236145,0.593660295009613
40,0.966493362525724,0.2571992874145508,0.3462296426296234,0.5021915435791016,0.6001735329627991
41,1.0134981707581934,0.2521245777606964,0.36721912026405334,0.4904664158821106,0.5862401723861694
42,0.972893310605355,0.2725863456726074,0.38297727704048157,0.4936475157737732,0.6052335500717163
43,0.8478742236236356,0.27118876576423645,0.3865031599998474,0.5001016855239868,0.5925586819648743
44,0.9703982725458326,0.27686047554016113,0.38259968161582947,0.4709981679916382,0.5899085402488708
45,1.109169235207,0.2707039713859558,0.3688115179538727,0.49040505290031433,0.5971405506134033
46,1.0249567920306943,0.2842123806476593,0.39514246582984924,0.5019606947898865,0.5852156281471252
47,1.0411524131612957,0.25247707962989807,0.3593326210975647,0.5064979791641235,0.5983440279960632
48,1.2237968652878168,0.3022184669971466,0.41271036863327026,0.5125201940536499,0.5999778509140015
49,0.893654595006187,0.2647934854030609,0.39314427971839905,0.5179988741874695,0.6119061708450317
50,0.8587845580757789,0.2609996795654297,0.37639451026916504,0.5181353688240051,0.6080424189567566
51,0.89583354288677,0.30539944767951965,0.43537023663520813,0.4992080330848694,0.5974287390708923
52,0.8786608992882494,0.29118624329566956,0.4075338542461395,0.5154726505279541,0.6089909076690674
53,1.0181799036151957,0.3020194172859192,0.4319612979888916,0.5135207772254944,0.6030179262161255
54,0.8458978050159958,0.312884658575058,0.4275965094566345,0.518547773361206,0.6039903163909912
55,1.0217182282006965,0.27912193536758423,0.4051148295402527,0.5214278697967529,0.6124619841575623
56,0.8909581522896605,0.33515897393226624,0.44879698753356934,0.5181882381439209,0.5993159413337708
57,0.8440697631745968,0.3085479438304901,0.424843966960907,0.5189645886421204,0.598361611366272
58,0.9735643784954863,0.3197694718837738,0.433515727519989,0.5274218320846558,0.6107176542282104
59,0.8587935280125096,0.30005455017089844,0.42023906111717224,0.5247506499290466,0.6111554503440857
60,0.872962790840077,0.3246803283691406,0.43767157196998596,0.5191600322723389,0.6019476056098938
61,0.8394971484283231,0.3194376826286316,0.4395105242729187,0.5316551923751831,0.6067103743553162
62,0.8234520565788701,0.3411386013031006,0.46677881479263306,0.5306842923164368,0.6075567603111267
63,0.9078495395633409,0.3420669138431549,0.4641275405883789,0.5346283316612244,0.6061789989471436
64,0.9023747640960621,0.34799322485923767,0.462157666683197,0.5332545638084412,0.6097712516784668
65,0.8842707090782669,0.3488592803478241,0.4660260081291199,0.5345597863197327,0.6043329238891602
66,0.7433790598275527,0.3442174792289734,0.4605688750743866,0.5264596939086914,0.5979445576667786
67,0.7512349312035542,0.3538048565387726,0.45632922649383545,0.5285518765449524,0.6035799384117126
68,0.8354930174800584,0.35320132970809937,0.47322672605514526,0.5241770148277283,0.6047968864440918
69,0.7409653135065762,0.33143550157546997,0.43756723403930664,0.5429854989051819,0.6171905398368835
70,0.786320115035435,0.3757491707801819,0.48247843980789185,0.5440031290054321,0.6194749474525452
71,0.8492809624042151,0.3391864597797394,0.4532724618911743,0.5368892550468445,0.6111113429069519
72,0.9913640910724424,0.3402360677719116,0.43931493163108826,0.544502854347229,0.6105436086654663
73,0.7245993411765909,0.3646066188812256,0.48050054907798767,0.5433344841003418,0.6142463088035583
74,0.7212876998028666,0.37047237157821655,0.4742339253425598,0.5431755781173706,0.6123882532119751
75,0.878675104312177,0.3634227514266968,0.4673692286014557,0.5453330874443054,0.609885573387146
76,1.0279389383657924,0.36485573649406433,0.4590594172477722,0.5429092049598694,0.6073467135429382
77,0.8473486793491075,0.3886803984642029,0.4822234809398651,0.5492498278617859,0.6089978218078613
78,0.7506913643962932,0.38526248931884766,0.4925592243671417,0.5496707558631897,0.6113101243972778
79,0.7070425394571053,0.3596867620944977,0.46197378635406494,0.549587607383728,0.6154975891113281
80,0.7990585621797813,0.3557332754135132,0.4627649188041687,0.5510717034339905,0.613594114780426
81,0.8849275339886827,0.3512280285358429,0.4600292146205902,0.5489824414253235,0.6179115176200867
82,0.8111766481174613,0.36392563581466675,0.4746761620044708,0.5503769516944885,0.6114135384559631
83,0.6977255566502517,0.3739105463027954,0.48037296533584595,0.5471833348274231,0.6109345555305481
84,0.7803377610332561,0.35627469420433044,0.47659391164779663,0.5508081316947937,0.6117349863052368
85,0.7842240176110897,0.3785065710544586,0.4956128001213074,0.550014317035675,0.6148401498794556
86,0.7083265030721448,0.36902397871017456,0.4712848961353302,0.5525987148284912,0.6122249364852905
87,0.7310560503095951,0.3844132423400879,0.4955465793609619,0.5543173551559448,0.6142343282699585
88,0.7902420717027953,0.39211222529411316,0.49574077129364014,0.5511640906333923,0.6086035966873169
89,0.7692181473633029,0.38987836241722107,0.49325254559516907,0.555243194103241,0.6151564717292786
90,0.682146134241572,0.38838276267051697,0.4826282560825348,0.5561661124229431,0.614336371421814
91,0.8477063336462345,0.40163087844848633,0.49647587537765503,0.5459731221199036,0.6094073057174683
92,0.6741615202067033,0.391448050737381,0.48555487394332886,0.5554457306861877,0.6164177060127258
93,0.6911273025116831,0.38181230425834656,0.4843292236328125,0.556660532951355,0.6122016310691833
94,0.7111552863750817,0.4000396430492401,0.4912564158439636,0.5546948909759521,0.6101776957511902
95,0.676160990629556,0.3857317268848419,0.48829880356788635,0.5528308153152466,0.609086275100708
96,0.7284459224287069,0.37897786498069763,0.4762875735759735,0.5565097332000732,0.6166547536849976
97,0.837875264995503,0.38708576560020447,0.4728935956954956,0.5563564896583557,0.6132170557975769
98,0.8558820078395447,0.38089483976364136,0.47413524985313416,0.5573013424873352,0.6148526668548584
99,0.8246500022568792,0.3864775598049164,0.4977959394454956,0.5552115440368652,0.6133394837379456
100,0.7257751462594518,0.38786235451698303,0.48131853342056274,0.556885838508606,0.616523265838623
