Epoch,Train Loss,Train mAP,Train mAP@0.5,Val mAP,Val mAP@0.5
1,1.7138915657997131,0.07253976166248322,0.14479906857013702,0.1559804528951645,0.32516124844551086
2,1.11486461364998,0.20327003300189972,0.36934101581573486,0.2041579782962799,0.37556102871894836
3,0.9931600071349234,0.2691100537776947,0.4481728672981262,0.29461169242858887,0.4746171832084656
4,0.900007464975681,0.31748470664024353,0.5074806213378906,0.34963712096214294,0.5482980012893677
5,0.8654212074459724,0.34551435708999634,0.5360280275344849,0.3520643413066864,0.5318378210067749
6,0.7781970737115392,0.3817892074584961,0.56326824426651,0.3951581120491028,0.5840388536453247
7,0.7499681002688858,0.40728479623794556,0.5826303362846375,0.38589856028556824,0.5886711478233337
8,0.7311865400593236,0.4058331847190857,0.5920214653015137,0.40993109345436096,0.5775057077407837
9,0.6500187741135651,0.44413435459136963,0.6071659326553345,0.4259694218635559,0.5839502811431885
10,0.6432291539210193,0.44948244094848633,0.6173378825187683,0.425777405500412,0.606804609298706
11,0.6178316968791889,0.4602068364620209,0.6227187514305115,0.4514850676059723,0.5979642271995544
12,0.622024046362571,0.45602041482925415,0.6285929679870605,0.4820776581764221,0.6102688312530518
13,0.5714420504727453,0.48352837562561035,0.6354341506958008,0.476470947265625,0.6103865504264832
14,0.5618828866841659,0.4901026487350464,0.6364431977272034,0.47454220056533813,0.6078500747680664
15,0.5305787212443802,0.4935149848461151,0.6350353956222534,0.4896460771560669,0.6109908223152161
16,0.5334514401993662,0.4978448450565338,0.6401743292808533,0.48951423168182373,0.6084659099578857
17,0.4976275939986391,0.5128346681594849,0.6402995586395264,0.4837973713874817,0.6009476780891418
18,0.5229101386272682,0.4996497333049774,0.6348673105239868,0.4791845977306366,0.611191987991333
19,0.486469159711082,0.5153138041496277,0.6406837701797485,0.4685966372489929,0.611094057559967
20,0.5024953225873551,0.5017743110656738,0.6400765180587769,0.4715788960456848,0.6012965440750122
21,0.46929067471679653,0.512610912322998,0.6429263353347778,0.4971596300601959,0.61375492811203
22,0.4699591173315948,0.5217195749282837,0.6407016515731812,0.5068292021751404,0.6063282489776611
23,0.44583007974444694,0.5290731191635132,0.645632803440094,0.514433741569519,0.6112861037254333
24,0.42581521761867236,0.5323424935340881,0.6457546949386597,0.5168836116790771,0.6112819314002991
25,0.4320596568989304,0.53694087266922,0.6458106637001038,0.5143765211105347,0.6137130856513977
26,0.42882595900094733,0.5328091979026794,0.645811915397644,0.510724663734436,0.6063839793205261
27,0.4155290233639051,0.5386574864387512,0.6508206129074097,0.5121720433235168,0.6112756729125977
28,0.4093944337570442,0.5398165583610535,0.6459036469459534,0.5105288624763489,0.6113725900650024
29,0.4028657182769955,0.5354800224304199,0.6434664726257324,0.5044689178466797,0.6063730120658875
30,0.39845141796570904,0.5313775539398193,0.6384836435317993,0.5221419930458069,0.6064356565475464
31,0.3935921625146326,0.5401654839515686,0.6459478735923767,0.5000840425491333,0.6063936352729797
32,0.38217713866593706,0.5433660745620728,0.6484386324882507,0.5328025817871094,0.6039223670959473
33,0.37231661519914305,0.5514577031135559,0.6434658765792847,0.5248623490333557,0.6113582849502563
34,0.36902593455786975,0.5502574443817139,0.6434667110443115,0.5297719240188599,0.6163322329521179
35,0.36738266697469746,0.5458953380584717,0.645935595035553,0.5091609358787537,0.6014693975448608
36,0.35531599819660187,0.5494022965431213,0.6435038447380066,0.5285111665725708,0.6138591170310974
